split,sample_id,mean_cloud_probability_t0,mean_cloud_probability_t1,mean_cloud_probability_t2,mean_cloud_probability_t3,mask_area_fraction_t0,mask_pixel_count_t0,category,has_any_threshold_clean_timestep,all_timesteps_have_detected_cloud,t0_not_detected_other_cloudy,t0_cloudy_later_cleaner,cleanest_timestep
train,ROIs1970_112_patch_101,0.057105936,0.11963938,0.03711908,0.7042792,0.0356903076171875,2339,light,False,True,False,True,2
train,ROIs1970_83_patch_109,0.08077357,0.14823869,0.08172095,0.26036367,0.002288818359375,150,light,False,True,False,False,0
train,ROIs2017_130_patch_25,0.113651544,0.124639615,0.11127869,0.121387765,0.017364501953125,1138,light,True,False,True,False,2
train,ROIs1868_127_patch_21,0.088608235,0.573354,0.09630317,0.5311371,1.52587890625e-05,1,light,True,False,True,False,0
train,ROIs2017_69_patch_247,0.047305744,0.6703689,0.06369177,0.2692811,0.000885009765625,58,light,False,True,False,False,0
train,ROIs1970_57_patch_55,0.0689003,0.087140985,0.0839401,0.109015405,6.103515625e-05,4,light,True,False,True,False,0
train,ROIs2017_69_patch_83,0.032526363,0.6285101,0.036547616,0.24007648,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_111,0.102212965,0.07829127,0.08425444,0.11930546,0.061187744140625,4010,light,True,False,False,True,1
train,ROIs1868_127_patch_152,0.091866545,0.41644683,0.10210151,0.38778657,0.0023040771484375,151,light,False,True,False,False,0
train,ROIs1970_112_patch_150,0.5253718,0.074295335,0.08430083,0.62817395,1.0,65536,heavy,True,False,False,True,1
train,ROIs1970_83_patch_123,0.093514696,0.14486536,0.09293129,0.25120914,0.023956298828125,1570,light,True,False,False,True,2
train,ROIs1868_127_patch_192,0.09917441,0.29591757,0.10409466,0.25084597,0.038818359375,2544,light,False,True,False,False,0
train,ROIs2017_69_patch_44,0.029875118,0.59276605,0.034532886,0.5263786,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_130_patch_119,0.09829333,0.08952262,0.088467754,0.13354984,0.0158843994140625,1041,light,False,True,False,True,2
train,ROIs2017_69_patch_228,0.045704518,0.66768587,0.058313232,0.33311594,0.001129150390625,74,light,False,True,False,False,0
train,ROIs1970_57_patch_247,0.060166493,0.06728688,0.09880907,0.089224845,0.0003814697265625,25,light,True,False,False,False,0
train,ROIs1970_57_patch_27,0.06911383,0.09610046,0.081425935,0.11761896,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1970_83_patch_56,0.05962354,0.23890692,0.06785421,0.24392384,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_171,0.16137424,0.07403606,0.1655267,0.70308626,0.4772186279296875,31275,heavy,False,True,False,True,1
train,ROIs1970_112_patch_260,0.6569941,0.059677426,0.09334797,0.5870694,1.0,65536,heavy,True,False,False,True,1
train,ROIs1970_112_patch_247,0.61852515,0.27639464,0.24783967,0.231641,1.0,65536,heavy,False,True,False,True,3
train,ROIs2017_130_patch_54,0.09278598,0.05624808,0.0567142,0.11903853,0.0276031494140625,1809,light,True,False,True,False,1
train,ROIs2017_130_patch_23,0.10618931,0.10291972,0.0979969,0.13787846,0.013275146484375,870,light,False,True,False,True,2
train,ROIs1970_112_patch_59,0.059480246,0.19597547,0.046214815,0.6637724,0.0627288818359375,4111,light,False,True,False,True,2
train,ROIs1970_112_patch_31,0.06628345,0.33582714,0.039979354,0.6502197,0.1243438720703125,8149,medium,False,True,False,True,2
train,ROIs2017_115_patch_250,0.06726162,0.066508524,0.6101613,0.6749222,0.0,0,empty/not-detected,True,False,True,False,1
train,ROIs1970_83_patch_81,0.106332004,0.106833085,0.09685538,0.29490048,0.1316375732421875,8627,medium,False,True,False,True,2
train,ROIs1970_112_patch_208,0.3361762,0.07176617,0.027185924,0.7105562,0.9580841064453125,62789,heavy,True,False,False,True,2
train,ROIs2017_130_patch_165,0.09391912,0.07094307,0.07573409,0.13700499,0.0149993896484375,983,light,False,True,False,True,1
train,ROIs1970_57_patch_136,0.058462672,0.07388883,0.08710736,0.094424315,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_69_patch_209,0.038398013,0.65938413,0.045876924,0.5217972,0.0005645751953125,37,light,False,True,False,False,0
train,ROIs1970_112_patch_133,0.42654312,0.121412046,0.03088829,0.6673677,0.992584228515625,65050,heavy,False,True,False,True,2
train,ROIs1868_127_patch_74,0.09538636,0.6557693,0.099696875,0.32156175,0.0366058349609375,2399,light,True,False,False,False,0
train,ROIs1970_57_patch_107,0.067789204,0.081978284,0.09284202,0.09914833,0.0006103515625,40,light,True,False,True,False,0
train,ROIs1970_57_patch_188,0.06948169,0.08095663,0.10092104,0.09637402,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_230,0.093498394,0.49215227,0.09662746,0.45670536,0.0020751953125,136,light,True,False,True,False,0
train,ROIs1970_112_patch_249,0.54041344,0.074141964,0.37522537,0.22732335,0.999847412109375,65526,heavy,False,True,False,True,1
train,ROIs1868_127_patch_256,0.09747365,0.55366904,0.116071284,0.21236119,0.0033416748046875,219,light,True,False,True,False,0
train,ROIs1970_57_patch_197,0.050493017,0.059036862,0.08707708,0.08445029,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_235,0.11781088,0.499978,0.125781,0.11715658,0.2570953369140625,16849,medium,False,True,False,True,3
train,ROIs2017_69_patch_161,0.037695885,0.6214263,0.04439354,0.38574654,0.0003662109375,24,light,True,False,False,False,0
train,ROIs1868_127_patch_182,0.101059295,0.44858742,0.1137511,0.17950903,0.00439453125,288,light,False,True,False,False,0
train,ROIs1970_83_patch_63,0.1066531,0.11168636,0.09592039,0.2772096,0.11029052734375,7228,medium,False,True,False,True,2
train,ROIs1970_112_patch_234,0.47161657,0.053014494,0.03194383,0.4461012,0.9383544921875,61496,heavy,False,True,False,True,2
train,ROIs2017_115_patch_207,0.06483509,0.066722766,0.47537747,0.69582224,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_44,0.08246874,0.06758129,0.31742856,0.7153044,0.0051422119140625,337,light,True,False,True,False,1
train,ROIs2017_115_patch_149,0.058463965,0.058545742,0.08139439,0.73095495,0.0001068115234375,7,light,True,False,False,False,0
train,ROIs1970_112_patch_24,0.06331458,0.11861273,0.0975012,0.64359987,0.0194549560546875,1275,light,False,True,False,False,0
train,ROIs1970_57_patch_85,0.054020185,0.07077809,0.08208795,0.09589817,0.000823974609375,54,light,True,False,False,False,0
train,ROIs1970_83_patch_99,0.08728002,0.15019369,0.091614634,0.30011392,0.0078277587890625,513,light,False,True,False,False,0
train,ROIs1970_57_patch_219,0.060339794,0.07648654,0.090096064,0.10904832,0.0004119873046875,27,light,True,False,True,False,0
train,ROIs2017_130_patch_179,0.13185254,0.12227876,0.11880162,0.116261944,0.2557830810546875,16763,medium,True,False,False,True,3
train,ROIs1970_112_patch_60,0.096648484,0.18811554,0.048850313,0.67195296,0.171234130859375,11222,medium,False,True,False,True,2
train,ROIs2017_69_patch_76,0.03277356,0.58582604,0.033919808,0.35080227,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_112_patch_235,0.6248659,0.061983306,0.051665846,0.53582454,1.0,65536,heavy,False,True,False,True,2
train,ROIs1970_83_patch_108,0.073314555,0.17947282,0.080652475,0.25389308,9.1552734375e-05,6,light,True,False,True,False,0
train,ROIs1970_83_patch_260,0.084035285,0.2103535,0.09451076,0.254723,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_158,0.06431778,0.06032294,0.08763161,0.7313429,0.0005035400390625,33,light,True,False,False,True,1
train,ROIs2017_130_patch_32,0.104781106,0.06718754,0.056835886,0.096431,0.1565093994140625,10257,medium,False,True,False,True,2
train,ROIs2017_69_patch_51,0.030438531,0.54567,0.037231814,0.6208588,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_136,0.104432896,0.3227843,0.11032191,0.46736902,0.045166015625,2960,light,False,True,False,False,0
train,ROIs2017_115_patch_195,0.061646912,0.06077337,0.15282059,0.6964858,7.62939453125e-05,5,light,True,False,True,False,1
train,ROIs2017_130_patch_215,0.12646885,0.098608576,0.09608143,0.12661694,0.1815338134765625,11897,medium,True,False,False,True,2
train,ROIs2017_130_patch_219,0.0842425,0.06454544,0.06953989,0.10344147,0.03900146484375,2556,light,True,False,False,True,1
train,ROIs1868_127_patch_59,0.09106833,0.27310765,0.09479793,0.5390014,0.0007476806640625,49,light,True,False,True,False,0
train,ROIs2017_115_patch_32,0.09267348,0.072670884,0.10161398,0.72727776,0.0593414306640625,3889,light,False,True,False,True,1
train,ROIs2017_69_patch_1,0.051270213,0.6193043,0.05440397,0.61202145,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_166,0.100288026,0.24181803,0.10703331,0.21600015,0.0579071044921875,3795,light,False,True,False,False,0
train,ROIs1970_57_patch_115,0.06339041,0.080423065,0.088426985,0.11236314,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_155,0.102925144,0.06362468,0.062285926,0.16776238,0.07366943359375,4828,light,False,True,False,True,2
train,ROIs2017_130_patch_175,0.104477264,0.08415801,0.08731279,0.18070802,0.0162506103515625,1065,light,True,False,True,False,1
train,ROIs1970_112_patch_104,0.16569194,0.17426816,0.039134353,0.59873116,0.3286285400390625,21537,heavy,False,True,False,True,2
train,ROIs1970_112_patch_226,0.53298235,0.113160275,0.030740649,0.65176153,0.99920654296875,65484,heavy,False,True,False,True,2
train,ROIs1970_112_patch_144,0.5551688,0.12887491,0.022027338,0.63982755,0.9999237060546875,65531,heavy,True,False,False,True,2
train,ROIs2017_115_patch_146,0.06892813,0.04653914,0.09531862,0.74067813,6.103515625e-05,4,light,True,False,True,False,1
train,ROIs1868_127_patch_154,0.10013472,0.39332202,0.10589143,0.38999423,0.0161895751953125,1061,light,True,False,True,False,0
train,ROIs1970_83_patch_65,0.097288065,0.15069576,0.0897489,0.34874952,0.1806793212890625,11841,medium,False,True,False,True,2
train,ROIs1970_112_patch_261,0.6585739,0.09599541,0.121693686,0.4913252,1.0,65536,heavy,False,True,False,True,1
train,ROIs2017_130_patch_100,0.09039762,0.07169885,0.081195176,0.1514799,0.002105712890625,138,light,False,True,False,True,1
train,ROIs2017_115_patch_265,0.07239187,0.07525604,0.1547056,0.65311116,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_27,0.031606823,0.60063946,0.035830006,0.53918433,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_204,0.07357426,0.071913026,0.1584211,0.69315904,0.00738525390625,484,light,True,False,False,True,1
train,ROIs1970_57_patch_129,0.057052884,0.07062482,0.082236245,0.094866134,0.013916015625,912,light,True,False,False,False,0
train,ROIs2017_130_patch_262,0.10577316,0.092681184,0.08369376,0.0870986,0.023284912109375,1526,light,True,False,False,True,2
train,ROIs2017_130_patch_43,0.104320526,0.103310384,0.103774175,0.13982154,0.0016632080078125,109,light,True,False,True,False,1
train,ROIs1868_127_patch_36,0.09744649,0.71532035,0.10174277,0.4601652,0.0167694091796875,1099,light,True,False,True,False,0
train,ROIs1868_127_patch_191,0.09525694,0.34971327,0.09927745,0.26479995,0.0399322509765625,2617,light,False,True,False,False,0
train,ROIs2017_69_patch_113,0.03882946,0.41060773,0.04859449,0.6319918,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_7,0.09511717,0.30202273,0.10154374,0.5514264,0.0017852783203125,117,light,True,False,True,False,0
train,ROIs2017_130_patch_133,0.10010602,0.06746705,0.06119081,0.096477814,0.111358642578125,7298,medium,True,False,False,True,2
train,ROIs1970_83_patch_7,0.06260517,0.12026015,0.05699844,0.30353257,0.0009765625,64,light,True,False,True,False,2
train,ROIs1970_112_patch_55,0.3784269,0.12096654,0.021486703,0.69144785,0.9109954833984375,59703,heavy,True,False,False,True,2
train,ROIs1970_83_patch_162,0.09141515,0.14168553,0.09247686,0.22109984,0.0309295654296875,2027,light,True,False,False,False,0
train,ROIs1868_127_patch_208,0.088622026,0.4160685,0.09765514,0.3557076,0.0075225830078125,493,light,False,True,False,False,0
train,ROIs1868_127_patch_228,0.09247864,0.53392047,0.10231424,0.39171204,0.0007171630859375,47,light,True,False,True,False,0
train,ROIs2017_115_patch_121,0.07636531,0.063660786,0.08929049,0.6845222,1.52587890625e-05,1,light,True,False,True,False,1
train,ROIs1970_83_patch_155,0.0855635,0.12703924,0.10406172,0.32200503,0.000244140625,16,light,True,False,False,False,0
train,ROIs2017_115_patch_238,0.06605129,0.066840485,0.0882905,0.72028846,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1868_127_patch_155,0.09315309,0.60861665,0.10229175,0.4293238,0.003570556640625,234,light,True,False,True,False,0
train,ROIs1970_83_patch_153,0.07965662,0.118372485,0.10044085,0.3542004,0.0173492431640625,1137,light,False,True,False,False,0
train,ROIs1868_127_patch_133,0.090305075,0.35169408,0.10037211,0.37378654,0.0172119140625,1128,light,False,True,False,False,0
train,ROIs1970_83_patch_125,0.08043289,0.13733794,0.0801224,0.2271721,0.014434814453125,946,light,True,False,False,True,2
train,ROIs1970_112_patch_172,0.1585561,0.07818281,0.1091267,0.73089546,0.539093017578125,35330,heavy,False,True,False,True,1
train,ROIs1868_127_patch_225,0.0993637,0.53064567,0.10996024,0.37882203,0.004638671875,304,light,False,True,False,False,0
train,ROIs1970_57_patch_71,0.06778602,0.08453706,0.08621426,0.10340253,7.62939453125e-05,5,light,True,False,False,False,0
train,ROIs2017_130_patch_268,0.117539175,0.110718355,0.110877044,0.13558608,0.0434722900390625,2849,light,True,False,False,True,1
train,ROIs1970_83_patch_1,0.088316694,0.28045464,0.09088798,0.18496415,0.0214996337890625,1409,light,True,False,False,False,0
train,ROIs1970_57_patch_127,0.056072198,0.06796699,0.08331743,0.09433754,0.000335693359375,22,light,True,False,False,False,0
train,ROIs2017_69_patch_17,0.032351032,0.6163024,0.03712491,0.6041291,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_115_patch_224,0.06788167,0.068024084,0.08665945,0.7252568,0.0002288818359375,15,light,True,False,True,False,0
train,ROIs2017_130_patch_244,0.11234364,0.092857614,0.086736254,0.104636356,0.0829925537109375,5439,light,True,False,True,False,2
train,ROIs2017_130_patch_246,0.11928212,0.105876654,0.08912741,0.10230517,0.121826171875,7984,medium,True,False,False,True,2
train,ROIs1970_112_patch_257,0.64564776,0.061731417,0.11628947,0.6368809,1.0,65536,heavy,True,False,False,True,1
train,ROIs2017_130_patch_62,0.09915759,0.09031978,0.09013203,0.15038651,0.0078125,512,light,False,True,False,True,2
train,ROIs2017_115_patch_274,0.07231789,0.07300124,0.09392166,0.6244649,0.0004425048828125,29,light,True,False,True,False,0
train,ROIs1970_57_patch_149,0.06103948,0.07686925,0.088133335,0.10734144,0.00042724609375,28,light,True,False,False,False,0
train,ROIs1970_83_patch_135,0.07794079,0.116627365,0.10793967,0.23642412,0.0001678466796875,11,light,True,False,False,False,0
train,ROIs1970_83_patch_75,0.06572207,0.18077908,0.07207714,0.29086125,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_130,0.07636907,0.09446498,0.09838224,0.27914202,0.003082275390625,202,light,True,False,False,False,0
train,ROIs1868_127_patch_56,0.09227136,0.646927,0.09902653,0.47450268,0.0082244873046875,539,light,True,False,True,False,0
train,ROIs2017_130_patch_37,0.086794235,0.05358792,0.048477855,0.10683228,0.0006866455078125,45,light,True,False,True,False,2
train,ROIs1868_127_patch_100,0.10984095,0.4163068,0.111725226,0.38092017,0.036773681640625,2410,light,False,True,False,False,0
train,ROIs1868_127_patch_189,0.09113744,0.29648724,0.10264469,0.4027037,0.0111083984375,728,light,False,True,False,False,0
train,ROIs1970_83_patch_273,0.09082182,0.13401668,0.104197174,0.34292507,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs2017_69_patch_102,0.03392051,0.58043844,0.036697768,0.21348406,0.0007171630859375,47,light,False,True,False,False,0
train,ROIs1970_112_patch_52,0.47802216,0.30869177,0.05276011,0.69904745,0.90374755859375,59228,heavy,True,False,False,True,2
train,ROIs1970_112_patch_253,0.67597026,0.06073962,0.042067114,0.57433856,1.0,65536,heavy,False,True,False,True,2
train,ROIs1868_127_patch_247,0.105893195,0.49348253,0.11607754,0.43469197,0.0177001953125,1160,light,True,False,True,False,0
train,ROIs1970_83_patch_176,0.08470562,0.124982715,0.09193269,0.38138026,0.0011444091796875,75,light,False,True,False,False,0
train,ROIs2017_130_patch_80,0.099418595,0.090031326,0.09113008,0.1450818,0.001983642578125,130,light,False,True,False,True,1
train,ROIs1868_127_patch_55,0.09873602,0.65004313,0.104351975,0.40799496,0.014862060546875,974,light,True,False,True,False,0
train,ROIs1970_57_patch_39,0.063795775,0.08205639,0.0797889,0.10934439,0.0006866455078125,45,light,True,False,True,False,0
train,ROIs2017_130_patch_9,0.109391116,0.11823334,0.11335888,0.12629113,0.0221405029296875,1451,light,False,True,False,False,0
train,ROIs2017_130_patch_206,0.102981605,0.07662527,0.07250569,0.11806364,0.0138702392578125,909,light,False,True,False,True,2
train,ROIs2017_130_patch_156,0.11207717,0.069071,0.064970225,0.21564943,0.1494903564453125,9797,medium,True,False,True,False,2
train,ROIs1970_83_patch_95,0.074021846,0.144467,0.105186,0.2593294,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_57_patch_245,0.058114566,0.06676444,0.103530504,0.09304645,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs1868_127_patch_58,0.0885341,0.39069864,0.09532203,0.50765043,6.103515625e-05,4,light,True,False,True,False,0
train,ROIs1970_57_patch_131,0.06650315,0.08195276,0.09314421,0.10586919,0.0027618408203125,181,light,True,False,False,False,0
train,ROIs2017_130_patch_243,0.09872847,0.07476188,0.07372019,0.10306926,0.0247955322265625,1625,light,False,True,False,True,2
train,ROIs2017_115_patch_88,0.07648606,0.07254215,0.090039894,0.71561545,0.002197265625,144,light,True,False,True,False,1
train,ROIs2017_69_patch_107,0.03401855,0.50659937,0.038976472,0.64951915,0.0,0,empty/not-detected,True,False,True,False,0
train,ROIs1970_83_patch_104,0.09859172,0.14434654,0.09243136,0.28050217,0.0247955322265625,1625,light,True,False,False,True,2
train,ROIs1970_112_patch_29,0.17947935,0.16677354,0.043318976,0.63509053,0.4503021240234375,29511,heavy,False,True,False,True,2
train,ROIs1970_57_patch_238,0.065839335,0.077717364,0.09361265,0.090209335,0.0,0,empty/not-detected,True,False,False,False,0
train,ROIs2017_130_patch_177,0.10329282,0.07445045,0.074517936,0.11518361,0.0359954833984375,2359,light,True,False,False,True,1
